date,is_droplet,status,placed_gmv,delivered_gmv,cancelled_gmv,completed_gmv
2024-07-16,N,cancelled,8.283296E7,0.0,8.1206532E7,8.1206532E7
2023-07-22,Y,delivered,2.562542263E10,2.5507638296E10,0.0,2.5507638296E10
2023-01-05,Y,cancelled,5.31529356E8,0.0,4.99264269E8,4.99264269E8
2021-03-23,Y,delivered,5.913582144E9,5.034149356E9,0.0,5.034149356E9
2022-09-14,Y,cancelled,4.2243458E8,0.0,4.35011456E8,4.35011456E8
2021-01-26,N,conducted,3205785.0,3813920.0,0.0,3813920.0
2024-09-12,N,conducted,1.0739028E7,1.2043875E7,0.0,1.2043875E7
2023-12-10,Y,cancelled,3.17533244E8,0.0,3.17273046E8,3.17273046E8
2023-05-30,N,cancelled,8.244047E7,0.0,8.3035304E7,8.3035304E7
2022-05-25,N,cancelled,9.0680992E7,0.0,7.5898396E7,7.5898396E7
2021-08-06,Y,delivered,6.158179038E9,5.820326394E9,0.0,5.820326394E9
2024-03-29,Y,cancelled,4.00355375E8,0.0,3.80481632E8,3.80481632E8
2023-06-21,Y,delivered,1.9985463717E10,1.9052409411E10,0.0,1.9052409411E10
2023-02-04,Y,cancelled,6.1785216E8,0.0,6.14287404E8,6.14287404E8
2022-06-09,N,cancelled,6.929855E7,0.0,6.315018E7,6.315018E7
2023-10-21,Y,cancelled,3.2891404E8,0.0,3.18914349E8,3.18914349E8
2022-06-11,Y,cancelled,3.7748466E8,0.0,3.63093192E8,3.63093192E8
2020-06-17,Y,cancelled,2.2633536E7,0.0,2.4132588E7,2.4132588E7
2023-05-08,N,conducted,4215854.0,2972232.0,0.0,2972232.0
2021-11-02,Y,cancelled,9.4883172E7,0.0,9.2988606E7,9.2988606E7
2020-11-13,Y,cancelled,4.470587E7,0.0,4.2490536E7,4.2490536E7
2023-12-17,Y,cancelled,2.97003312E8,0.0,2.831385E8,2.831385E8
2021-02-17,Y,cancelled,1.07370969E8,0.0,1.03942347E8,1.03942347E8
2020-05-06,N,cancelled,3.471566E7,0.0,1.616608E7,1.616608E7
2022-06-29,Y,cancelled,3.81673125E8,0.0,3.76583914E8,3.76583914E8
2024-10-29,N,cancelled,1.4274169E7,0.0,1.7897856E7,1.7897856E7
2024-07-10,N,cancelled,3.950514E7,0.0,4.5462136E7,4.5462136E7
2020-01-15,Y,cancelled,3.6892414E7,0.0,3.7498277E7,3.7498277E7
2021-03-20,N,conducted,1.1115648E7,1.1907472E7,0.0,1.1907472E7
2024-11-06,Y,cancelled,6.90491856E8,0.0,6.36019875E8,6.36019875E8
2023-03-30,Y,cancelled,3.61881312E8,0.0,4.02343328E8,4.02343328E8
2022-01-13,N,conducted,3657147.0,2896800.0,0.0,2896800.0
2024-03-20,Y,cancelled,3.1822245E8,0.0,3.01839626E8,3.01839626E8
2023-12-10,N,cancelled,4.360449E7,0.0,4.53453E7,4.53453E7
2020-01-24,N,delivered,256824.0,421124.0,0.0,421124.0
2020-10-14,N,conducted,4673002.0,5683356.0,0.0,5683356.0
2022-10-27,N,cancelled,6.748203E7,0.0,6.361168E7,6.361168E7
2023-06-24,N,cancelled,5.8988475E7,0.0,5.8193896E7,5.8193896E7
2020-03-14,N,conducted,3.3244965E7,3.4388712E7,0.0,3.4388712E7
2024-04-13,N,cancelled,5.7876318E7,0.0,4.8382821E7,4.8382821E7
2022-01-20,N,cancelled,7159296.0,0.0,7068490.0,7068490.0
2022-10-25,N,cancelled,2.7335901E7,0.0,2.4843762E7,2.4843762E7
2022-10-06,N,cancelled,3.0794404E7,0.0,2.472192E7,2.472192E7
2020-08-19,N,conducted,4307912.0,5178810.0,0.0,5178810.0
2021-07-13,N,conducted,4621068.0,3933171.0,0.0,3933171.0
2020-06-04,N,conducted,3551420.0,4387024.0,0.0,4387024.0
2022-08-01,N,conducted,6075795.0,4992978.0,0.0,4992978.0
2022-06-01,N,conducted,6967296.0,5323005.0,0.0,5323005.0
2022-02-26,N,cancelled,7780380.0,0.0,7438950.0,7438950.0
2020-02-09,N,cancelled,3571440.0,0.0,2664960.0,2664960.0
2021-07-30,N,cancelled,4649728.0,0.0,5157824.0,5157824.0
2020-11-15,N,conducted,2168088.0,2225800.0,0.0,2225800.0
2021-01-15,N,cancelled,6226352.0,0.0,6811320.0,6811320.0
2024-03-12,N,conducted,9290204.0,1.1666974E7,0.0,1.1666974E7
2022-04-03,N,conducted,2050500.0,2767124.0,0.0,2767124.0
2021-01-15,N,delivered,9400.0,15996.0,0.0,15996.0
2020-04-15,N,conducted,919440.0,879920.0,0.0,879920.0
2021-08-04,N,cancelled,5182977.0,0.0,4560963.0,4560963.0
2021-03-07,N,delivered,10595.0,7000.0,0.0,7000.0
2025-05-25,Y,report_hold,12979.0,"","",""
2025-05-06,Y,report_hold,1551.0,"","",""
2021-02-28,N,conducted,110997.0,"","",""
2024-08-19,Y,confirmed,178.0,"","",""
2025-02-10,Y,confirmed,159.0,"","",""
2025-03-13,N,booked,1290.0,"","",""
2025-04-08,Y,recollection_required,5628.0,"","",""
2025-05-08,N,confirmed,3203.0,"","",""
2024-11-11,Y,report_hold,19836.0,"","",""
2025-01-11,Y,delivered,4.1132649536E10,3.88563332E10,0.0,3.88563332E10
2024-10-06,Y,delivered,3.9533125707E10,4.1424621281E10,0.0,4.1424621281E10
2022-11-12,Y,delivered,2.7100427838E10,2.6123653864E10,0.0,2.6123653864E10
2022-09-01,Y,delivered,1.9859154282E10,2.036614706E10,0.0,2.036614706E10
2022-06-01,Y,delivered,1.4499363492E10,1.2766336398E10,0.0,1.2766336398E10
2023-12-02,Y,delivered,2.3612911092E10,2.3590648434E10,0.0,2.3590648434E10
2021-01-12,Y,delivered,4.291170144E9,4.178138076E9,0.0,4.178138076E9
2020-05-19,N,cancelled,3.0374048E7,0.0,1.9168184E7,1.9168184E7
2022-08-18,Y,delivered,2.5606437714E10,2.3930078636E10,0.0,2.3930078636E10
2020-10-13,Y,delivered,3.932842908E9,4.04586842E9,0.0,4.04586842E9
2024-11-15,Y,delivered,3.915252729E10,3.6171761283E10,0.0,3.6171761283E10
2025-03-24,Y,delivered,4.7235363078E10,4.5578470664E10,0.0,4.5578470664E10
2021-08-25,Y,delivered,6.836787295E9,6.479835145E9,0.0,6.479835145E9
2024-02-14,Y,delivered,2.213214192E10,2.2660812E10,0.0,2.2660812E10
2021-05-06,Y,delivered,1.451441565E10,1.4658128112E10,0.0,1.4658128112E10
2020-03-03,Y,delivered,2.635985412E9,2.57944013E9,0.0,2.57944013E9
2020-02-08,Y,delivered,2.542138998E9,2.372688736E9,0.0,2.372688736E9
2021-05-23,Y,delivered,1.2698478249E10,1.317350034E10,0.0,1.317350034E10
2020-12-28,Y,delivered,3.572783376E9,3.457424776E9,0.0,3.457424776E9
2022-07-21,Y,delivered,1.9112656218E10,1.8800370954E10,0.0,1.8800370954E10
2020-02-03,Y,delivered,2.090814199E9,2.02125344E9,0.0,2.02125344E9
2021-06-18,Y,delivered,6.966894344E9,6.728213709E9,0.0,6.728213709E9
2020-10-04,Y,cancelled,7.7436832E7,0.0,7.320159E7,7.320159E7
2022-11-13,N,conducted,3450560.0,4483200.0,0.0,4483200.0
2023-03-22,Y,cancelled,3.48849816E8,0.0,3.29576706E8,3.29576706E8
2022-09-15,Y,cancelled,3.925885E8,0.0,3.8164008E8,3.8164008E8
2024-02-29,N,cancelled,5.5596488E7,0.0,5.4474443E7,5.4474443E7
2021-01-10,Y,delivered,4.077357486E9,4.452821725E9,0.0,4.452821725E9
2021-01-16,Y,cancelled,1.03492161E8,0.0,9.8397934E7,9.8397934E7
2024-03-21,Y,cancelled,3.50185276E8,0.0,3.4653112E8,3.4653112E8
2022-09-14,N,cancelled,3.7796352E7,0.0,3.5754048E7,3.5754048E7
2021-07-03,Y,cancelled,2.21535288E8,0.0,2.70339612E8,2.70339612E8
2023-04-01,N,cancelled,5.3100288E7,0.0,5.503806E7,5.503806E7
2024-05-22,Y,cancelled,3.79299323E8,0.0,3.51674424E8,3.51674424E8
2021-12-22,Y,cancelled,1.9929168E8,0.0,2.007197E8,2.007197E8
2024-01-22,N,conducted,7173048.0,6391854.0,0.0,6391854.0
2021-01-14,N,cancelled,6285634.0,0.0,8026977.0,8026977.0
2023-09-01,Y,cancelled,5.11403156E8,0.0,5.28940344E8,5.28940344E8
2020-02-04,N,cancelled,6487970.0,0.0,8989527.0,8989527.0
2025-04-29,N,conducted,1.115735E7,1.4221977E7,0.0,1.4221977E7
2025-03-23,N,cancelled,3.871359E7,0.0,6.6749184E7,6.6749184E7
2023-08-04,N,cancelled,8.8059957E7,0.0,9.9184194E7,9.9184194E7
2023-03-27,N,cancelled,4.7675328E7,0.0,4.974761E7,4.974761E7
2025-03-09,N,cancelled,3.628625E7,0.0,3.5711068E7,3.5711068E7
2025-03-31,N,cancelled,4.311396E7,0.0,4.263735E7,4.263735E7
2021-06-30,N,cancelled,7601867.0,0.0,9556878.0,9556878.0
2024-04-28,N,cancelled,3.2057919E7,0.0,3.047915E7,3.047915E7
2021-03-06,N,conducted,1.4619059E7,1.7789097E7,0.0,1.7789097E7
2023-10-07,N,conducted,1.65492E7,1.2389713E7,0.0,1.2389713E7
2024-09-15,N,cancelled,7.5010922E7,0.0,7.3792269E7,7.3792269E7
2024-10-18,N,cancelled,8.7355775E7,0.0,8.278884E7,8.278884E7
2021-01-22,N,delivered,383686.0,391464.0,0.0,391464.0
2024-06-24,N,conducted,1.0092366E7,1.0813797E7,0.0,1.0813797E7
2021-06-09,N,cancelled,2.2743858E7,0.0,2.2483857E7,2.2483857E7
2025-05-02,N,cancelled,4.1120622E7,0.0,4.2123234E7,4.2123234E7
2022-01-15,N,conducted,2253010.0,2272479.0,0.0,2272479.0
2023-11-01,N,cancelled,9.5285564E7,0.0,7.5393164E7,7.5393164E7
2020-12-03,N,delivered,2.6097302E7,3.052434E7,0.0,3.052434E7
2023-09-03,N,cancelled,1.12903815E8,0.0,1.12771812E8,1.12771812E8
2022-04-21,N,cancelled,9714642.0,0.0,1.0599093E7,1.0599093E7
2022-04-29,N,cancelled,4497246.0,0.0,3162160.0,3162160.0
2023-12-28,N,conducted,6090755.0,9108848.0,0.0,9108848.0
2020-07-03,N,delivered,1085449.0,806202.0,0.0,806202.0
2022-01-25,N,cancelled,2861610.0,0.0,4309469.0,4309469.0
2023-01-17,N,conducted,2229348.0,2061972.0,0.0,2061972.0
2020-09-03,N,delivered,962112.0,1276672.0,0.0,1276672.0
2025-03-06,N,booked,4378.0,"","",""
2025-04-05,Y,report_hold,12472.0,"","",""
2025-05-20,Y,recollection_required,12550.0,"","",""
2024-08-13,Y,recollection_required,6014.0,"","",""
2025-05-30,Y,confirmed,791517.0,"","",""
2023-11-02,N,delivered,12898.0,"","",""
2024-07-19,N,delivered,5160.0,"","",""
2020-02-13,Y,delivered,2.530941696E9,2.212616351E9,0.0,2.212616351E9
2023-05-04,Y,delivered,1.9238318256E10,2.0097429548E10,0.0,2.0097429548E10
2023-06-06,Y,delivered,2.0110018344E10,2.0326034603E10,0.0,2.0326034603E10
2025-04-22,N,conducted,1.0004246E7,1.1699648E7,0.0,1.1699648E7
2022-07-04,Y,delivered,1.8732951701E10,1.9323303354E10,0.0,1.9323303354E10
2024-07-06,Y,cancelled,6.84341991E8,0.0,6.76209896E8,6.76209896E8
2025-05-13,Y,delivered,4.3032695622E10,4.0734567765E10,0.0,4.0734567765E10
2022-07-02,N,conducted,1.066491E7,1.030185E7,0.0,1.030185E7
2025-03-30,Y,delivered,4.6764960408E10,4.907005749E10,0.0,4.907005749E10
2025-02-27,Y,delivered,4.314025683E10,3.93153453E10,0.0,3.93153453E10
2023-07-17,Y,delivered,2.2083257196E10,2.1267760566E10,0.0,2.1267760566E10
2025-03-07,Y,delivered,4.5099719451E10,4.259335559E10,0.0,4.259335559E10
2024-07-21,Y,delivered,3.806080072E10,3.9513899904E10,0.0,3.9513899904E10
2023-12-20,Y,cancelled,2.94984586E8,0.0,3.03410471E8,3.03410471E8
2023-01-28,Y,cancelled,4.35757745E8,0.0,4.2117306E8,4.2117306E8
2025-02-07,Y,delivered,4.1038835046E10,3.822550635E10,0.0,3.822550635E10
2023-04-16,Y,cancelled,3.15152145E8,0.0,3.51180279E8,3.51180279E8
2023-12-26,Y,delivered,2.0274570656E10,1.8934337796E10,0.0,1.8934337796E10
2022-06-29,Y,delivered,1.7917247932E10,1.772331084E10,0.0,1.772331084E10
2022-09-06,Y,cancelled,4.253044E8,0.0,4.29252503E8,4.29252503E8
2020-01-31,N,delivered,560966.0,1320152.0,0.0,1320152.0
2022-07-18,N,cancelled,3.573735E7,0.0,3.9506253E7,3.9506253E7
2020-03-18,N,delivered,1318554.0,1194283.0,0.0,1194283.0
2023-08-13,N,cancelled,5.1423694E7,0.0,5.8958976E7,5.8958976E7
2024-12-19,Y,cancelled,4.04053446E8,0.0,4.21410652E8,4.21410652E8
2025-05-09,N,conducted,1.31339E7,1.2278745E7,0.0,1.2278745E7
2025-01-21,N,cancelled,7.552647E7,0.0,7.1348568E7,7.1348568E7
2022-09-24,N,cancelled,4.1213116E7,0.0,4.2026886E7,4.2026886E7
2021-08-29,Y,cancelled,1.27025428E8,0.0,1.2233325E8,1.2233325E8
2020-01-09,Y,delivered,1.81765548E9,1.766364192E9,0.0,1.766364192E9
2024-04-28,Y,cancelled,2.86801758E8,0.0,2.57267571E8,2.57267571E8
2021-07-28,Y,cancelled,1.69204145E8,0.0,1.48939128E8,1.48939128E8
2024-03-29,N,conducted,1.4539253E7,1.8059679E7,0.0,1.8059679E7
2023-06-14,N,conducted,3390702.0,3636688.0,0.0,3636688.0
2023-11-30,N,cancelled,9.2439284E7,0.0,1.2031818E8,1.2031818E8
2023-01-17,N,cancelled,9047896.0,0.0,1.0264608E7,1.0264608E7
2022-10-19,Y,cancelled,4.69394146E8,0.0,5.09101047E8,5.09101047E8
2020-07-09,Y,cancelled,3.1243828E7,0.0,3.0517776E7,3.0517776E7
2020-05-10,Y,cancelled,1.289166E7,0.0,1.5978508E7,1.5978508E7
2025-02-28,Y,cancelled,5.0087588E8,0.0,4.93229088E8,4.93229088E8
2020-03-03,N,conducted,1.8644175E7,2.5013715E7,0.0,2.5013715E7
2021-01-08,N,cancelled,7095480.0,0.0,8370261.0,8370261.0
2022-11-01,N,cancelled,5.3264058E7,0.0,5.4891036E7,5.4891036E7
2022-08-27,N,cancelled,5.4746916E7,0.0,5.4581828E7,5.4581828E7
2024-01-10,N,cancelled,4.419428E7,0.0,4.3913506E7,4.3913506E7
2022-08-09,N,conducted,6082544.0,5271084.0,0.0,5271084.0
2025-02-19,N,cancelled,4.652705E7,0.0,4.505655E7,4.505655E7
2022-03-24,Y,cancelled,2.13096875E8,0.0,2.14417408E8,2.14417408E8
2021-06-11,Y,cancelled,2.65841816E8,0.0,2.71785832E8,2.71785832E8
2020-05-25,N,conducted,2453795.0,2048067.0,0.0,2048067.0
2020-05-06,Y,cancelled,1.0392382E7,0.0,8647390.0,8647390.0
2021-07-02,N,cancelled,5054825.0,0.0,5696628.0,5696628.0
2021-10-05,N,cancelled,4786425.0,0.0,3963552.0,3963552.0
2025-05-14,N,conducted,1.1695788E7,9531270.0,0.0,9531270.0
2023-11-05,N,cancelled,4.6249923E7,0.0,4.7365284E7,4.7365284E7
2025-01-28,N,conducted,1.21138E7,9365255.0,0.0,9365255.0
2023-11-25,N,conducted,1.0189125E7,1.0532907E7,0.0,1.0532907E7
2020-10-19,N,delivered,5449796.0,4795551.0,0.0,4795551.0
2025-02-18,N,conducted,1.4813986E7,1.4824392E7,0.0,1.4824392E7
2023-11-13,N,conducted,1646554.0,1081410.0,0.0,1081410.0
2020-06-29,N,conducted,4732175.0,4574185.0,0.0,4574185.0
2021-06-14,N,delivered,"",33499.0,0.0,33499.0
2020-02-27,N,cancelled,7451344.0,0.0,5474384.0,5474384.0
2024-03-06,N,delivered,368500.0,271880.0,0.0,271880.0
2025-01-30,Y,confirmed,8385.0,"","",""
2024-10-17,Y,recollection_required,2000.0,"","",""
2025-04-11,Y,specimen_reached_lfs_center,319.0,"","",""
2025-01-16,Y,report_hold,2339.0,"","",""
2025-05-07,Y,recollection_required,378.0,"","",""
2024-09-06,Y,report_hold,26235.0,"","",""
2024-10-08,N,booked,499.0,"","",""
2024-08-23,N,confirmed,1139.0,"","",""
2024-10-03,Y,recollection_required,5783.0,"","",""
2024-08-24,Y,delivered,4.8109695852E10,4.6174601055E10,0.0,4.6174601055E10
2024-08-01,Y,cancelled,6.23757568E8,0.0,6.17203944E8,6.17203944E8
2024-08-12,Y,delivered,3.8816995968E10,3.704338482E10,0.0,3.704338482E10
2020-05-01,Y,delivered,3.26811402E8,2.91696862E8,0.0,2.91696862E8
2021-12-30,Y,delivered,1.223725253E10,1.158654729E10,0.0,1.158654729E10
2025-01-19,Y,delivered,3.5666758468E10,3.5537368136E10,0.0,3.5537368136E10
2020-04-05,Y,delivered,8.451226E7,8.7256E7,0.0,8.7256E7
2025-04-16,Y,cancelled,3.85824429E8,0.0,3.8000962E8,3.8000962E8
2023-07-25,Y,delivered,1.9917908816E10,1.8745535456E10,0.0,1.8745535456E10
2023-07-02,Y,delivered,2.282454527E10,2.387708346E10,0.0,2.387708346E10
2024-06-12,Y,delivered,2.8894514646E10,2.8887029595E10,0.0,2.8887029595E10
2022-04-23,Y,delivered,1.3013182E10,1.2166342342E10,0.0,1.2166342342E10
2023-03-29,Y,cancelled,3.86966464E8,0.0,4.07415313E8,4.07415313E8
2020-01-30,Y,delivered,1.887425448E9,1.819870318E9,0.0,1.819870318E9
2024-01-19,Y,delivered,1.74990064E10,1.648745693E10,0.0,1.648745693E10
2020-03-18,Y,delivered,1.598614104E9,1.774611585E9,0.0,1.774611585E9
2023-02-26,Y,cancelled,3.11795226E8,0.0,3.47015079E8,3.47015079E8
2020-05-19,Y,delivered,6.4651455E8,6.4296449E8,0.0,6.4296449E8
2020-08-11,N,cancelled,2.641056E7,0.0,2.6476128E7,2.6476128E7
2024-01-07,N,cancelled,6.149493E7,0.0,6.019871E7,6.019871E7
2021-06-29,Y,cancelled,2.71443684E8,0.0,2.42485524E8,2.42485524E8
2024-08-31,N,cancelled,8.4762855E7,0.0,8.7756075E7,8.7756075E7
2023-01-11,Y,cancelled,3.2984022E8,0.0,3.50674006E8,3.50674006E8
2021-06-14,Y,cancelled,2.64659493E8,0.0,2.523612E8,2.523612E8
2025-02-12,Y,cancelled,4.60310895E8,0.0,4.99369452E8,4.99369452E8
2020-04-17,Y,delivered,1.7218569E8,1.7286056E8,0.0,1.7286056E8
2022-08-31,N,cancelled,3.9413192E7,0.0,3.8831716E7,3.8831716E7
2024-10-16,N,cancelled,6.723591E7,0.0,6.343231E7,6.343231E7
2020-11-28,N,delivered,1.328679E7,1.292991E7,0.0,1.292991E7
2021-01-04,N,cancelled,1.0040586E7,0.0,8134432.0,8134432.0
2020-01-16,N,conducted,8756756.0,9007712.0,0.0,9007712.0
2023-09-27,Y,cancelled,4.13850298E8,0.0,4.32605719E8,4.32605719E8
2024-02-16,N,cancelled,5.3055292E7,0.0,5.8352571E7,5.8352571E7
2022-08-02,Y,cancelled,5.70219144E8,0.0,5.49322155E8,5.49322155E8
2021-06-01,Y,cancelled,4.05415458E8,0.0,3.85320138E8,3.85320138E8
2024-03-30,N,conducted,1.2622935E7,1.03489E7,0.0,1.03489E7
2025-02-24,N,cancelled,6.1958472E7,0.0,5.6901603E7,5.6901603E7
2025-02-06,N,cancelled,5.9135758E7,0.0,5.9389343E7,5.9389343E7
2024-11-25,N,cancelled,4.1965102E7,0.0,4.5872744E7,4.5872744E7
2023-12-03,N,cancelled,6.5846677E7,0.0,6.7318014E7,6.7318014E7
2020-01-27,Y,cancelled,4.6537032E7,0.0,4.4829015E7,4.4829015E7
2023-02-07,N,cancelled,6.7130382E7,0.0,6.6038999E7,6.6038999E7
2025-03-08,N,cancelled,7.0417926E7,0.0,6.36614E7,6.36614E7
2023-05-24,N,cancelled,8.2960272E7,0.0,9.0516024E7,9.0516024E7
2021-08-12,N,cancelled,1.9410988E7,0.0,1.5900712E7,1.5900712E7
2020-06-16,N,cancelled,2.1411218E7,0.0,1.710288E7,1.710288E7
2020-10-06,N,delivered,3179645.0,4476885.0,0.0,4476885.0
2023-01-14,N,conducted,6213614.0,4886820.0,0.0,4886820.0
2023-01-16,N,cancelled,1.0879827E7,0.0,9564752.0,9564752.0
2024-05-27,N,conducted,1.4173272E7,1.3647096E7,0.0,1.3647096E7
2022-07-03,N,conducted,1573316.0,2443048.0,0.0,2443048.0
2024-08-27,N,conducted,1.2914447E7,1.5779464E7,0.0,1.5779464E7
2020-03-10,N,cancelled,1629490.0,0.0,1384680.0,1384680.0
2024-06-23,N,conducted,6408884.0,6606999.0,0.0,6606999.0
2020-01-30,N,delivered,497340.0,950810.0,0.0,950810.0
2020-12-21,N,delivered,4284748.0,4602840.0,0.0,4602840.0
2021-05-22,N,conducted,1088540.0,1505304.0,0.0,1505304.0
2022-02-09,N,conducted,3923790.0,5133622.0,0.0,5133622.0
2022-09-05,N,conducted,5948355.0,5101756.0,0.0,5101756.0
2020-07-26,N,delivered,475247.0,1191225.0,0.0,1191225.0
2020-09-13,N,conducted,2256330.0,2588760.0,0.0,2588760.0
2020-03-24,N,delivered,"",2699.0,0.0,2699.0
2025-03-13,Y,report_hold,11220.0,"","",""
2025-05-20,N,validated,0.0,"","",""
2024-08-16,Y,recollection_required,597.0,"","",""
2025-04-12,Y,recollection_required,3771.0,"","",""
2025-04-24,Y,phlebo_assigned,970.0,"","",""
2025-01-15,Y,recollection_required,1244.0,"","",""
2024-12-01,Y,report_hold,20114.0,"","",""
2025-01-06,N,booked,1450.0,"","",""
2025-03-05,Y,ready_for_dispatch,344.0,"","",""
2024-12-26,Y,recollection_required,6122.0,"","",""
2024-10-20,N,confirmed,1999.0,"","",""
2025-04-04,Y,confirmed,2294.0,"","",""
2022-07-29,Y,cancelled,4.63692024E8,0.0,4.58713666E8,4.58713666E8
2021-11-22,Y,delivered,7.53202694E9,7.701656732E9,0.0,7.701656732E9
2024-01-10,Y,cancelled,2.4166176E8,0.0,2.50302312E8,2.50302312E8
2023-12-20,Y,delivered,2.0584842296E10,1.9870323676E10,0.0,1.9870323676E10
2024-07-15,Y,cancelled,5.20818804E8,0.0,4.7614014E8,4.7614014E8
2021-07-17,Y,delivered,6.179360853E9,6.00570204E9,0.0,6.00570204E9
2021-09-05,Y,cancelled,1.72967046E8,0.0,1.9051956E8,1.9051956E8
2024-09-01,Y,delivered,4.1393832634E10,4.0818074592E10,0.0,4.0818074592E10
2023-07-31,Y,delivered,2.3845445094E10,2.406540975E10,0.0,2.406540975E10
2023-10-26,Y,delivered,2.3341468296E10,2.2221006696E10,0.0,2.2221006696E10
2021-07-29,Y,delivered,6.21720268E9,5.75174901E9,0.0,5.75174901E9
2020-07-10,Y,cancelled,3.703414E7,0.0,3.2287672E7,3.2287672E7
2020-10-20,Y,delivered,2.890528925E9,2.97037182E9,0.0,2.97037182E9
2021-08-24,Y,delivered,6.000983928E9,5.247356025E9,0.0,5.247356025E9
2020-08-19,Y,delivered,2.249866074E9,2.117026425E9,0.0,2.117026425E9
2024-01-06,Y,cancelled,3.69316388E8,0.0,3.50398363E8,3.50398363E8
2023-07-21,N,cancelled,2.5431592E7,0.0,3.0411776E7,3.0411776E7
2025-05-09,Y,cancelled,3.80372755E8,0.0,3.49861014E8,3.49861014E8
2020-07-20,Y,delivered,1.651505202E9,1.50633301E9,0.0,1.50633301E9
2025-04-24,Y,cancelled,4.52816512E8,0.0,4.7206678E8,4.7206678E8
2020-08-04,Y,cancelled,6.0133488E7,0.0,5.4750514E7,5.4750514E7
2021-08-09,Y,delivered,6.374954411E9,6.483919297E9,0.0,6.483919297E9
2023-11-20,N,cancelled,4.534926E7,0.0,4.2003414E7,4.2003414E7
2021-08-24,Y,cancelled,1.43126079E8,0.0,1.41907136E8,1.41907136E8
2020-09-26,Y,delivered,3.665873775E9,3.393263784E9,0.0,3.393263784E9
2020-04-10,Y,delivered,1.56620415E8,1.51529405E8,0.0,1.51529405E8
2024-11-01,Y,cancelled,3.7415225E8,0.0,3.56932569E8,3.56932569E8
2024-11-20,N,cancelled,5.7608106E7,0.0,6.6618825E7,6.6618825E7
2023-12-06,N,cancelled,4.4773246E7,0.0,4.499382E7,4.499382E7
2024-10-02,Y,cancelled,5.19626478E8,0.0,5.23282083E8,5.23282083E8
2020-07-12,Y,cancelled,4.0212336E7,0.0,3.5356842E7,3.5356842E7
2020-03-17,Y,delivered,2.012798744E9,2.194354006E9,0.0,2.194354006E9
2023-03-06,N,conducted,5690290.0,2999766.0,0.0,2999766.0
2022-01-07,N,conducted,3935680.0,4085430.0,0.0,4085430.0
2023-08-26,N,cancelled,8.4297675E7,0.0,8.6235304E7,8.6235304E7
2022-08-12,N,cancelled,4.8927376E7,0.0,4.9553422E7,4.9553422E7
2022-06-10,N,cancelled,7.3466103E7,0.0,7.7721142E7,7.7721142E7
2024-03-23,N,cancelled,4.9665104E7,0.0,4.436592E7,4.436592E7
2022-10-15,N,cancelled,4.592578E7,0.0,4.786116E7,4.786116E7
2024-01-02,Y,cancelled,2.35656864E8,0.0,2.6290647E8,2.6290647E8
2021-10-06,N,cancelled,4271429.0,0.0,4131311.0,4131311.0
2021-01-19,N,cancelled,2.6456468E7,0.0,2.3298E7,2.3298E7
2022-01-23,N,cancelled,6969942.0,0.0,6862572.0,6862572.0
2024-10-25,Y,cancelled,5.6092998E8,0.0,5.69986449E8,5.69986449E8
2024-09-16,N,conducted,1.6826376E7,1.422616E7,0.0,1.422616E7
2024-11-19,Y,cancelled,4.09351262E8,0.0,4.25412185E8,4.25412185E8
2020-07-21,N,cancelled,1.248848E7,0.0,1.0644E7,1.0644E7
2023-12-17,N,cancelled,5.2553088E7,0.0,5.5640116E7,5.5640116E7
2020-12-06,Y,cancelled,6.0418475E7,0.0,6.2584656E7,6.2584656E7
2020-01-26,Y,cancelled,2.383699E7,0.0,2.1932333E7,2.1932333E7
2025-02-17,N,conducted,1.14879E7,1.082458E7,0.0,1.082458E7
2023-07-21,N,conducted,2865213.0,3346896.0,0.0,3346896.0
2022-12-15,N,conducted,5961032.0,4619886.0,0.0,4619886.0
2021-08-18,N,conducted,7269858.0,8625968.0,0.0,8625968.0
2021-11-23,Y,cancelled,1.0787392E8,0.0,1.01170744E8,1.01170744E8
2023-08-25,N,cancelled,7.9687608E7,0.0,7.5649959E7,7.5649959E7
2022-10-10,Y,cancelled,3.70797842E8,0.0,4.1365566E8,4.1365566E8
2022-02-08,N,conducted,6881028.0,4818814.0,0.0,4818814.0
2024-04-21,N,conducted,5881365.0,6636660.0,0.0,6636660.0
2022-01-02,N,conducted,4538835.0,4153704.0,0.0,4153704.0
2023-11-26,N,conducted,3525141.0,4920476.0,0.0,4920476.0
2022-12-01,N,conducted,4879524.0,6338508.0,0.0,6338508.0
2020-08-03,N,delivered,1450764.0,1740400.0,0.0,1740400.0
2024-01-16,N,conducted,4670625.0,5694708.0,0.0,5694708.0
2023-05-04,N,conducted,2798182.0,2528672.0,0.0,2528672.0
2024-09-19,N,conducted,1.2939888E7,1.3341116E7,0.0,1.3341116E7
2021-11-16,N,cancelled,5251524.0,0.0,6526128.0,6526128.0
2024-10-16,N,conducted,1.2495775E7,9468074.0,0.0,9468074.0
2022-04-21,N,conducted,4372280.0,4073160.0,0.0,4073160.0
2020-05-21,N,conducted,1282000.0,1368960.0,0.0,1368960.0
2024-12-01,N,conducted,5342400.0,4529858.0,0.0,4529858.0
2020-04-16,N,conducted,675054.0,808248.0,0.0,808248.0
2021-01-30,N,delivered,10791.0,22590.0,0.0,22590.0
2022-05-18,N,delivered,"",700.0,0.0,700.0
